"cluster","group","n_cells","resolution","role","field","within_cluster_fraction"
"8","HRA003620_NC-05",14,0.2,"specimen_orig_ident","orig.ident",0.0514705882352941
"9","HRA003620_NC-05",1,0.2,"specimen_orig_ident","orig.ident",0.00454545454545455
"0","HRA003620_NC-11",25,0.2,"specimen_orig_ident","orig.ident",0.00436528723590012
"1","HRA003620_NC-11",0,0.2,"specimen_orig_ident","orig.ident",0
"2","HRA003620_NC-11",0,0.2,"specimen_orig_ident","orig.ident",0
"3","HRA003620_NC-11",0,0.2,"specimen_orig_ident","orig.ident",0
"4","HRA003620_NC-11",8,0.2,"specimen_orig_ident","orig.ident",0.00637450199203187
"5","HRA003620_NC-11",5,0.2,"specimen_orig_ident","orig.ident",0.00562429696287964
"6","HRA003620_NC-11",0,0.2,"specimen_orig_ident","orig.ident",0
"7","HRA003620_NC-11",10,0.2,"specimen_orig_ident","orig.ident",0.0221238938053097
"8","HRA003620_NC-11",1,0.2,"specimen_orig_ident","orig.ident",0.00367647058823529
"9","HRA003620_NC-11",0,0.2,"specimen_orig_ident","orig.ident",0
"0","HRA003620_NC-24",36,0.2,"specimen_orig_ident","orig.ident",0.00628601361969618
"1","HRA003620_NC-24",0,0.2,"specimen_orig_ident","orig.ident",0
"2","HRA003620_NC-24",6,0.2,"specimen_orig_ident","orig.ident",0.00250312891113892
"3","HRA003620_NC-24",0,0.2,"specimen_orig_ident","orig.ident",0
"4","HRA003620_NC-24",13,0.2,"specimen_orig_ident","orig.ident",0.0103585657370518
"5","HRA003620_NC-24",3,0.2,"specimen_orig_ident","orig.ident",0.00337457817772778
"6","HRA003620_NC-24",6,0.2,"specimen_orig_ident","orig.ident",0.0104895104895105
"7","HRA003620_NC-24",10,0.2,"specimen_orig_ident","orig.ident",0.0221238938053097
"8","HRA003620_NC-24",0,0.2,"specimen_orig_ident","orig.ident",0
"9","HRA003620_NC-24",0,0.2,"specimen_orig_ident","orig.ident",0
"0","HRA003620_NC-27",37,0.2,"specimen_orig_ident","orig.ident",0.00646062510913218
"1","HRA003620_NC-27",2,0.2,"specimen_orig_ident","orig.ident",0.00055663790704147
"2","HRA003620_NC-27",6,0.2,"specimen_orig_ident","orig.ident",0.00250312891113892
"3","HRA003620_NC-27",0,0.2,"specimen_orig_ident","orig.ident",0
"4","HRA003620_NC-27",15,0.2,"specimen_orig_ident","orig.ident",0.0119521912350598
"5","HRA003620_NC-27",4,0.2,"specimen_orig_ident","orig.ident",0.00449943757030371
"6","HRA003620_NC-27",16,0.2,"specimen_orig_ident","orig.ident",0.027972027972028
"7","HRA003620_NC-27",5,0.2,"specimen_orig_ident","orig.ident",0.0110619469026549
"8","HRA003620_NC-27",0,0.2,"specimen_orig_ident","orig.ident",0
"9","HRA003620_NC-27",0,0.2,"specimen_orig_ident","orig.ident",0
"0","HRA003620_NC-30",177,0.2,"specimen_orig_ident","orig.ident",0.0309062336301729
"1","HRA003620_NC-30",2,0.2,"specimen_orig_ident","orig.ident",0.00055663790704147
"2","HRA003620_NC-30",21,0.2,"specimen_orig_ident","orig.ident",0.00876095118898623
"3","HRA003620_NC-30",0,0.2,"specimen_orig_ident","orig.ident",0
"4","HRA003620_NC-30",41,0.2,"specimen_orig_ident","orig.ident",0.0326693227091633
"5","HRA003620_NC-30",30,0.2,"specimen_orig_ident","orig.ident",0.0337457817772778
"6","HRA003620_NC-30",0,0.2,"specimen_orig_ident","orig.ident",0
"7","HRA003620_NC-30",14,0.2,"specimen_orig_ident","orig.ident",0.0309734513274336
"8","HRA003620_NC-30",11,0.2,"specimen_orig_ident","orig.ident",0.0404411764705882
"9","HRA003620_NC-30",1,0.2,"specimen_orig_ident","orig.ident",0.00454545454545455
"0","PRJNA662018_PRJNA662018_P1N1",1785,0.2,"specimen_orig_ident","orig.ident",0.311681508643269
"1","PRJNA662018_PRJNA662018_P1N1",439,0.2,"specimen_orig_ident","orig.ident",0.122182020595603
"2","PRJNA662018_PRJNA662018_P1N1",101,0.2,"specimen_orig_ident","orig.ident",0.0421360033375052
"3","PRJNA662018_PRJNA662018_P1N1",0,0.2,"specimen_orig_ident","orig.ident",0
"4","PRJNA662018_PRJNA662018_P1N1",249,0.2,"specimen_orig_ident","orig.ident",0.198406374501992
"5","PRJNA662018_PRJNA662018_P1N1",86,0.2,"specimen_orig_ident","orig.ident",0.0967379077615298
"6","PRJNA662018_PRJNA662018_P1N1",34,0.2,"specimen_orig_ident","orig.ident",0.0594405594405594
"7","PRJNA662018_PRJNA662018_P1N1",27,0.2,"specimen_orig_ident","orig.ident",0.0597345132743363
"8","PRJNA662018_PRJNA662018_P1N1",43,0.2,"specimen_orig_ident","orig.ident",0.158088235294118
"9","PRJNA662018_PRJNA662018_P1N1",19,0.2,"specimen_orig_ident","orig.ident",0.0863636363636364
"0","PRJNA662018_PRJNA662018_P1T1",362,0.2,"specimen_orig_ident","orig.ident",0.0632093591758338
"1","PRJNA662018_PRJNA662018_P1T1",331,0.2,"specimen_orig_ident","orig.ident",0.0921235736153632
"2","PRJNA662018_PRJNA662018_P1T1",122,0.2,"specimen_orig_ident","orig.ident",0.0508969545264914
"3","PRJNA662018_PRJNA662018_P1T1",0,0.2,"specimen_orig_ident","orig.ident",0
"4","PRJNA662018_PRJNA662018_P1T1",112,0.2,"specimen_orig_ident","orig.ident",0.0892430278884462
"5","PRJNA662018_PRJNA662018_P1T1",67,0.2,"specimen_orig_ident","orig.ident",0.0753655793025872
"6","PRJNA662018_PRJNA662018_P1T1",31,0.2,"specimen_orig_ident","orig.ident",0.0541958041958042
"7","PRJNA662018_PRJNA662018_P1T1",4,0.2,"specimen_orig_ident","orig.ident",0.00884955752212389
"8","PRJNA662018_PRJNA662018_P1T1",32,0.2,"specimen_orig_ident","orig.ident",0.117647058823529
"9","PRJNA662018_PRJNA662018_P1T1",30,0.2,"specimen_orig_ident","orig.ident",0.136363636363636
"0","PRJNA662018_PRJNA662018_P2T2",1058,0.2,"specimen_orig_ident","orig.ident",0.184738955823293
"1","PRJNA662018_PRJNA662018_P2T2",835,0.2,"specimen_orig_ident","orig.ident",0.232396326189814
"2","PRJNA662018_PRJNA662018_P2T2",388,0.2,"specimen_orig_ident","orig.ident",0.161869002920317
"3","PRJNA662018_PRJNA662018_P2T2",0,0.2,"specimen_orig_ident","orig.ident",0
"4","PRJNA662018_PRJNA662018_P2T2",144,0.2,"specimen_orig_ident","orig.ident",0.114741035856574
"5","PRJNA662018_PRJNA662018_P2T2",199,0.2,"specimen_orig_ident","orig.ident",0.22384701912261
"6","PRJNA662018_PRJNA662018_P2T2",73,0.2,"specimen_orig_ident","orig.ident",0.127622377622378
"7","PRJNA662018_PRJNA662018_P2T2",132,0.2,"specimen_orig_ident","orig.ident",0.292035398230089
"8","PRJNA662018_PRJNA662018_P2T2",43,0.2,"specimen_orig_ident","orig.ident",0.158088235294118
"9","PRJNA662018_PRJNA662018_P2T2",76,0.2,"specimen_orig_ident","orig.ident",0.345454545454545
"0","PRJNA662018_PRJNA662018_P3N3",617,0.2,"specimen_orig_ident","orig.ident",0.107735288982015
"1","PRJNA662018_PRJNA662018_P3N3",199,0.2,"specimen_orig_ident","orig.ident",0.0553854717506262
"2","PRJNA662018_PRJNA662018_P3N3",275,0.2,"specimen_orig_ident","orig.ident",0.114726741760534
"3","PRJNA662018_PRJNA662018_P3N3",0,0.2,"specimen_orig_ident","orig.ident",0
"4","PRJNA662018_PRJNA662018_P3N3",166,0.2,"specimen_orig_ident","orig.ident",0.132270916334661
"5","PRJNA662018_PRJNA662018_P3N3",45,0.2,"specimen_orig_ident","orig.ident",0.0506186726659168
"6","PRJNA662018_PRJNA662018_P3N3",16,0.2,"specimen_orig_ident","orig.ident",0.027972027972028
"7","PRJNA662018_PRJNA662018_P3N3",5,0.2,"specimen_orig_ident","orig.ident",0.0110619469026549
"8","PRJNA662018_PRJNA662018_P3N3",6,0.2,"specimen_orig_ident","orig.ident",0.0220588235294118
"9","PRJNA662018_PRJNA662018_P3N3",1,0.2,"specimen_orig_ident","orig.ident",0.00454545454545455
"0","PRJNA662018_PRJNA662018_P3T3",531,0.2,"specimen_orig_ident","orig.ident",0.0927187008905186
"1","PRJNA662018_PRJNA662018_P3T3",332,0.2,"specimen_orig_ident","orig.ident",0.0924018925688839
"2","PRJNA662018_PRJNA662018_P3T3",257,0.2,"specimen_orig_ident","orig.ident",0.107217355027117
"3","PRJNA662018_PRJNA662018_P3T3",0,0.2,"specimen_orig_ident","orig.ident",0
"4","PRJNA662018_PRJNA662018_P3T3",82,0.2,"specimen_orig_ident","orig.ident",0.0653386454183267
"5","PRJNA662018_PRJNA662018_P3T3",48,0.2,"specimen_orig_ident","orig.ident",0.0539932508436445
"6","PRJNA662018_PRJNA662018_P3T3",16,0.2,"specimen_orig_ident","orig.ident",0.027972027972028
"7","PRJNA662018_PRJNA662018_P3T3",7,0.2,"specimen_orig_ident","orig.ident",0.0154867256637168
"8","PRJNA662018_PRJNA662018_P3T3",7,0.2,"specimen_orig_ident","orig.ident",0.0257352941176471
"9","PRJNA662018_PRJNA662018_P3T3",6,0.2,"specimen_orig_ident","orig.ident",0.0272727272727273
"0","PRJNA662018_PRJNA662018_P4T4",5,0.2,"specimen_orig_ident","orig.ident",0.000873057447180024
"1","PRJNA662018_PRJNA662018_P4T4",533,0.2,"specimen_orig_ident","orig.ident",0.148344002226552
"2","PRJNA662018_PRJNA662018_P4T4",345,0.2,"specimen_orig_ident","orig.ident",0.143929912390488
"3","PRJNA662018_PRJNA662018_P4T4",0,0.2,"specimen_orig_ident","orig.ident",0
"4","PRJNA662018_PRJNA662018_P4T4",83,0.2,"specimen_orig_ident","orig.ident",0.0661354581673307
"5","PRJNA662018_PRJNA662018_P4T4",157,0.2,"specimen_orig_ident","orig.ident",0.176602924634421
"6","PRJNA662018_PRJNA662018_P4T4",13,0.2,"specimen_orig_ident","orig.ident",0.0227272727272727
"7","PRJNA662018_PRJNA662018_P4T4",0,0.2,"specimen_orig_ident","orig.ident",0
"8","PRJNA662018_PRJNA662018_P4T4",14,0.2,"specimen_orig_ident","orig.ident",0.0514705882352941
"9","PRJNA662018_PRJNA662018_P4T4",37,0.2,"specimen_orig_ident","orig.ident",0.168181818181818
"0","PRJNA662018_PRJNA662018_P5T5",12,0.2,"specimen_orig_ident","orig.ident",0.00209533787323206
"1","PRJNA662018_PRJNA662018_P5T5",145,0.2,"specimen_orig_ident","orig.ident",0.0403562482605065
"2","PRJNA662018_PRJNA662018_P5T5",116,0.2,"specimen_orig_ident","orig.ident",0.0483938256153525
"3","PRJNA662018_PRJNA662018_P5T5",0,0.2,"specimen_orig_ident","orig.ident",0
"4","PRJNA662018_PRJNA662018_P5T5",27,0.2,"specimen_orig_ident","orig.ident",0.0215139442231076
"5","PRJNA662018_PRJNA662018_P5T5",2,0.2,"specimen_orig_ident","orig.ident",0.00224971878515186
"6","PRJNA662018_PRJNA662018_P5T5",20,0.2,"specimen_orig_ident","orig.ident",0.034965034965035
"7","PRJNA662018_PRJNA662018_P5T5",0,0.2,"specimen_orig_ident","orig.ident",0
"8","PRJNA662018_PRJNA662018_P5T5",0,0.2,"specimen_orig_ident","orig.ident",0
"9","PRJNA662018_PRJNA662018_P5T5",5,0.2,"specimen_orig_ident","orig.ident",0.0227272727272727
"0","PRJNA662018_PRJNA662018_P6N2",783,0.2,"specimen_orig_ident","orig.ident",0.136720796228392
"1","PRJNA662018_PRJNA662018_P6N2",200,0.2,"specimen_orig_ident","orig.ident",0.055663790704147
"2","PRJNA662018_PRJNA662018_P6N2",158,0.2,"specimen_orig_ident","orig.ident",0.065915727993325
"3","PRJNA662018_PRJNA662018_P6N2",0,0.2,"specimen_orig_ident","orig.ident",0
"4","PRJNA662018_PRJNA662018_P6N2",102,0.2,"specimen_orig_ident","orig.ident",0.0812749003984064
"5","PRJNA662018_PRJNA662018_P6N2",36,0.2,"specimen_orig_ident","orig.ident",0.0404949381327334
"6","PRJNA662018_PRJNA662018_P6N2",11,0.2,"specimen_orig_ident","orig.ident",0.0192307692307692
"7","PRJNA662018_PRJNA662018_P6N2",13,0.2,"specimen_orig_ident","orig.ident",0.0287610619469027
"8","PRJNA662018_PRJNA662018_P6N2",17,0.2,"specimen_orig_ident","orig.ident",0.0625
"9","PRJNA662018_PRJNA662018_P6N2",5,0.2,"specimen_orig_ident","orig.ident",0.0227272727272727
"0","PRJNA662018_PRJNA662018_P6T6",44,0.2,"specimen_orig_ident","orig.ident",0.00768290553518421
"1","PRJNA662018_PRJNA662018_P6T6",67,0.2,"specimen_orig_ident","orig.ident",0.0186473698858892
"2","PRJNA662018_PRJNA662018_P6T6",66,0.2,"specimen_orig_ident","orig.ident",0.0275344180225282
"3","PRJNA662018_PRJNA662018_P6T6",0,0.2,"specimen_orig_ident","orig.ident",0
"4","PRJNA662018_PRJNA662018_P6T6",12,0.2,"specimen_orig_ident","orig.ident",0.00956175298804781
"5","PRJNA662018_PRJNA662018_P6T6",1,0.2,"specimen_orig_ident","orig.ident",0.00112485939257593
"6","PRJNA662018_PRJNA662018_P6T6",53,0.2,"specimen_orig_ident","orig.ident",0.0926573426573427
"7","PRJNA662018_PRJNA662018_P6T6",0,0.2,"specimen_orig_ident","orig.ident",0
"8","PRJNA662018_PRJNA662018_P6T6",2,0.2,"specimen_orig_ident","orig.ident",0.00735294117647059
"9","PRJNA662018_PRJNA662018_P6T6",0,0.2,"specimen_orig_ident","orig.ident",0
"0","PRJNA662018_PRJNA662018_P7T7",5,0.2,"specimen_orig_ident","orig.ident",0.000873057447180024
"1","PRJNA662018_PRJNA662018_P7T7",88,0.2,"specimen_orig_ident","orig.ident",0.0244920679098247
"2","PRJNA662018_PRJNA662018_P7T7",51,0.2,"specimen_orig_ident","orig.ident",0.0212765957446809
"3","PRJNA662018_PRJNA662018_P7T7",0,0.2,"specimen_orig_ident","orig.ident",0
"4","PRJNA662018_PRJNA662018_P7T7",11,0.2,"specimen_orig_ident","orig.ident",0.00876494023904383
"5","PRJNA662018_PRJNA662018_P7T7",7,0.2,"specimen_orig_ident","orig.ident",0.0078740157480315
"6","PRJNA662018_PRJNA662018_P7T7",22,0.2,"specimen_orig_ident","orig.ident",0.0384615384615385
"7","PRJNA662018_PRJNA662018_P7T7",0,0.2,"specimen_orig_ident","orig.ident",0
"8","PRJNA662018_PRJNA662018_P7T7",2,0.2,"specimen_orig_ident","orig.ident",0.00735294117647059
"9","PRJNA662018_PRJNA662018_P7T7",4,0.2,"specimen_orig_ident","orig.ident",0.0181818181818182
"0","PRJNA662018_PRJNA662018_P8T8",12,0.2,"specimen_orig_ident","orig.ident",0.00209533787323206
"1","PRJNA662018_PRJNA662018_P8T8",19,0.2,"specimen_orig_ident","orig.ident",0.00528806011689396
"2","PRJNA662018_PRJNA662018_P8T8",13,0.2,"specimen_orig_ident","orig.ident",0.00542344597413433
"3","PRJNA662018_PRJNA662018_P8T8",0,0.2,"specimen_orig_ident","orig.ident",0
"4","PRJNA662018_PRJNA662018_P8T8",6,0.2,"specimen_orig_ident","orig.ident",0.0047808764940239
"5","PRJNA662018_PRJNA662018_P8T8",1,0.2,"specimen_orig_ident","orig.ident",0.00112485939257593
"6","PRJNA662018_PRJNA662018_P8T8",14,0.2,"specimen_orig_ident","orig.ident",0.0244755244755245
"7","PRJNA662018_PRJNA662018_P8T8",5,0.2,"specimen_orig_ident","orig.ident",0.0110619469026549
"8","PRJNA662018_PRJNA662018_P8T8",2,0.2,"specimen_orig_ident","orig.ident",0.00735294117647059
"9","PRJNA662018_PRJNA662018_P8T8",1,0.2,"specimen_orig_ident","orig.ident",0.00454545454545455
"0","T4091568",1,0.2,"specimen_orig_ident","orig.ident",0.000174611489436005
"1","T4091568",1,0.2,"specimen_orig_ident","orig.ident",0.000278318953520735
"2","T4091568",4,0.2,"specimen_orig_ident","orig.ident",0.00166875260742595
"3","T4091568",101,0.2,"specimen_orig_ident","orig.ident",0.0607701564380265
"4","T4091568",6,0.2,"specimen_orig_ident","orig.ident",0.0047808764940239
"5","T4091568",4,0.2,"specimen_orig_ident","orig.ident",0.00449943757030371
"6","T4091568",3,0.2,"specimen_orig_ident","orig.ident",0.00524475524475524
"7","T4091568",21,0.2,"specimen_orig_ident","orig.ident",0.0464601769911504
"8","T4091568",7,0.2,"specimen_orig_ident","orig.ident",0.0257352941176471
"9","T4091568",0,0.2,"specimen_orig_ident","orig.ident",0
"0","T4295396",0,0.2,"specimen_orig_ident","orig.ident",0
"1","T4295396",0,0.2,"specimen_orig_ident","orig.ident",0
"2","T4295396",0,0.2,"specimen_orig_ident","orig.ident",0
"3","T4295396",22,0.2,"specimen_orig_ident","orig.ident",0.01323706377858
"4","T4295396",0,0.2,"specimen_orig_ident","orig.ident",0
"5","T4295396",1,0.2,"specimen_orig_ident","orig.ident",0.00112485939257593
"6","T4295396",0,0.2,"specimen_orig_ident","orig.ident",0
"7","T4295396",0,0.2,"specimen_orig_ident","orig.ident",0
"8","T4295396",0,0.2,"specimen_orig_ident","orig.ident",0
"9","T4295396",0,0.2,"specimen_orig_ident","orig.ident",0
"0","T4380845",0,0.2,"specimen_orig_ident","orig.ident",0
"1","T4380845",1,0.2,"specimen_orig_ident","orig.ident",0.000278318953520735
"2","T4380845",1,0.2,"specimen_orig_ident","orig.ident",0.000417188151856487
"3","T4380845",56,0.2,"specimen_orig_ident","orig.ident",0.0336943441636582
"4","T4380845",1,0.2,"specimen_orig_ident","orig.ident",0.000796812749003984
"5","T4380845",2,0.2,"specimen_orig_ident","orig.ident",0.00224971878515186
"6","T4380845",0,0.2,"specimen_orig_ident","orig.ident",0
"7","T4380845",0,0.2,"specimen_orig_ident","orig.ident",0
"8","T4380845",3,0.2,"specimen_orig_ident","orig.ident",0.0110294117647059
"9","T4380845",0,0.2,"specimen_orig_ident","orig.ident",0
"0","T4398343",0,0.2,"specimen_orig_ident","orig.ident",0
"1","T4398343",5,0.2,"specimen_orig_ident","orig.ident",0.00139159476760367
"2","T4398343",6,0.2,"specimen_orig_ident","orig.ident",0.00250312891113892
"3","T4398343",83,0.2,"specimen_orig_ident","orig.ident",0.0499398315282792
"4","T4398343",2,0.2,"specimen_orig_ident","orig.ident",0.00159362549800797
"5","T4398343",9,0.2,"specimen_orig_ident","orig.ident",0.0101237345331834
"6","T4398343",0,0.2,"specimen_orig_ident","orig.ident",0
"7","T4398343",0,0.2,"specimen_orig_ident","orig.ident",0
"8","T4398343",1,0.2,"specimen_orig_ident","orig.ident",0.00367647058823529
"9","T4398343",0,0.2,"specimen_orig_ident","orig.ident",0
"0","T4450398",0,0.2,"specimen_orig_ident","orig.ident",0
"1","T4450398",0,0.2,"specimen_orig_ident","orig.ident",0
"2","T4450398",0,0.2,"specimen_orig_ident","orig.ident",0
"3","T4450398",24,0.2,"specimen_orig_ident","orig.ident",0.0144404332129964
"4","T4450398",0,0.2,"specimen_orig_ident","orig.ident",0
"5","T4450398",6,0.2,"specimen_orig_ident","orig.ident",0.00674915635545557
"6","T4450398",0,0.2,"specimen_orig_ident","orig.ident",0
"7","T4450398",0,0.2,"specimen_orig_ident","orig.ident",0
"8","T4450398",0,0.2,"specimen_orig_ident","orig.ident",0
"9","T4450398",0,0.2,"specimen_orig_ident","orig.ident",0
"0","T4463209a",0,0.2,"specimen_orig_ident","orig.ident",0
"1","T4463209a",3,0.2,"specimen_orig_ident","orig.ident",0.000834956860562204
"2","T4463209a",6,0.2,"specimen_orig_ident","orig.ident",0.00250312891113892
"3","T4463209a",86,0.2,"specimen_orig_ident","orig.ident",0.0517448856799037
"4","T4463209a",2,0.2,"specimen_orig_ident","orig.ident",0.00159362549800797
"5","T4463209a",6,0.2,"specimen_orig_ident","orig.ident",0.00674915635545557
"6","T4463209a",2,0.2,"specimen_orig_ident","orig.ident",0.0034965034965035
"7","T4463209a",2,0.2,"specimen_orig_ident","orig.ident",0.00442477876106195
"8","T4463209a",1,0.2,"specimen_orig_ident","orig.ident",0.00367647058823529
"9","T4463209a",1,0.2,"specimen_orig_ident","orig.ident",0.00454545454545455
"0","T4463209b",0,0.2,"specimen_orig_ident","orig.ident",0
"1","T4463209b",0,0.2,"specimen_orig_ident","orig.ident",0
"2","T4463209b",1,0.2,"specimen_orig_ident","orig.ident",0.000417188151856487
"3","T4463209b",42,0.2,"specimen_orig_ident","orig.ident",0.0252707581227437
"4","T4463209b",4,0.2,"specimen_orig_ident","orig.ident",0.00318725099601594
"5","T4463209b",5,0.2,"specimen_orig_ident","orig.ident",0.00562429696287964
"6","T4463209b",1,0.2,"specimen_orig_ident","orig.ident",0.00174825174825175
"7","T4463209b",25,0.2,"specimen_orig_ident","orig.ident",0.0553097345132743
"8","T4463209b",1,0.2,"specimen_orig_ident","orig.ident",0.00367647058823529
"9","T4463209b",1,0.2,"specimen_orig_ident","orig.ident",0.00454545454545455
"0","T4465219",0,0.2,"specimen_orig_ident","orig.ident",0
"1","T4465219",6,0.2,"specimen_orig_ident","orig.ident",0.00166991372112441
"2","T4465219",7,0.2,"specimen_orig_ident","orig.ident",0.00292031706299541
"3","T4465219",81,0.2,"specimen_orig_ident","orig.ident",0.0487364620938628
"4","T4465219",1,0.2,"specimen_orig_ident","orig.ident",0.000796812749003984
"5","T4465219",7,0.2,"specimen_orig_ident","orig.ident",0.0078740157480315
"6","T4465219",73,0.2,"specimen_orig_ident","orig.ident",0.127622377622378
"7","T4465219",0,0.2,"specimen_orig_ident","orig.ident",0
"8","T4465219",7,0.2,"specimen_orig_ident","orig.ident",0.0257352941176471
"9","T4465219",1,0.2,"specimen_orig_ident","orig.ident",0.00454545454545455
"0","T4465935",0,0.2,"specimen_orig_ident","orig.ident",0
"1","T4465935",0,0.2,"specimen_orig_ident","orig.ident",0
"2","T4465935",0,0.2,"specimen_orig_ident","orig.ident",0
"3","T4465935",10,0.2,"specimen_orig_ident","orig.ident",0.00601684717208183
"4","T4465935",0,0.2,"specimen_orig_ident","orig.ident",0
"5","T4465935",0,0.2,"specimen_orig_ident","orig.ident",0
"6","T4465935",1,0.2,"specimen_orig_ident","orig.ident",0.00174825174825175
"7","T4465935",2,0.2,"specimen_orig_ident","orig.ident",0.00442477876106195
"8","T4465935",0,0.2,"specimen_orig_ident","orig.ident",0
"9","T4465935",0,0.2,"specimen_orig_ident","orig.ident",0
"0","T4466585",0,0.2,"specimen_orig_ident","orig.ident",0
"1","T4466585",0,0.2,"specimen_orig_ident","orig.ident",0
"2","T4466585",0,0.2,"specimen_orig_ident","orig.ident",0
"3","T4466585",14,0.2,"specimen_orig_ident","orig.ident",0.00842358604091456
"4","T4466585",2,0.2,"specimen_orig_ident","orig.ident",0.00159362549800797
"5","T4466585",1,0.2,"specimen_orig_ident","orig.ident",0.00112485939257593
"6","T4466585",0,0.2,"specimen_orig_ident","orig.ident",0
"7","T4466585",14,0.2,"specimen_orig_ident","orig.ident",0.0309734513274336
"8","T4466585",2,0.2,"specimen_orig_ident","orig.ident",0.00735294117647059
"9","T4466585",1,0.2,"specimen_orig_ident","orig.ident",0.00454545454545455
"0","T4469479",0,0.2,"specimen_orig_ident","orig.ident",0
"1","T4469479",3,0.2,"specimen_orig_ident","orig.ident",0.000834956860562204
"2","T4469479",7,0.2,"specimen_orig_ident","orig.ident",0.00292031706299541
