"cluster","group","n_cells","resolution","role","field","within_cluster_fraction"
"12","CNP0000460_P01T",0,0.8,"specimen_orig_ident","orig.ident",0
"13","CNP0000460_P01T",0,0.8,"specimen_orig_ident","orig.ident",0
"14","CNP0000460_P01T",1,0.8,"specimen_orig_ident","orig.ident",0.00177935943060498
"15","CNP0000460_P01T",2,0.8,"specimen_orig_ident","orig.ident",0.00593471810089021
"16","CNP0000460_P01T",0,0.8,"specimen_orig_ident","orig.ident",0
"17","CNP0000460_P01T",2,0.8,"specimen_orig_ident","orig.ident",0.00716845878136201
"18","CNP0000460_P01T",0,0.8,"specimen_orig_ident","orig.ident",0
"0","CNP0000460_P02N",4,0.8,"specimen_orig_ident","orig.ident",0.000957166786312515
"1","CNP0000460_P02N",12,0.8,"specimen_orig_ident","orig.ident",0.00375469336670839
"2","CNP0000460_P02N",0,0.8,"specimen_orig_ident","orig.ident",0
"3","CNP0000460_P02N",3,0.8,"specimen_orig_ident","orig.ident",0.00105932203389831
"4","CNP0000460_P02N",6,0.8,"specimen_orig_ident","orig.ident",0.00212314225053079
"5","CNP0000460_P02N",0,0.8,"specimen_orig_ident","orig.ident",0
"6","CNP0000460_P02N",1,0.8,"specimen_orig_ident","orig.ident",0.000865800865800866
"7","CNP0000460_P02N",1,0.8,"specimen_orig_ident","orig.ident",0.000915750915750916
"8","CNP0000460_P02N",1,0.8,"specimen_orig_ident","orig.ident",0.000966183574879227
"9","CNP0000460_P02N",5,0.8,"specimen_orig_ident","orig.ident",0.00489715964740451
"10","CNP0000460_P02N",0,0.8,"specimen_orig_ident","orig.ident",0
"11","CNP0000460_P02N",5,0.8,"specimen_orig_ident","orig.ident",0.00683994528043776
"12","CNP0000460_P02N",0,0.8,"specimen_orig_ident","orig.ident",0
"13","CNP0000460_P02N",0,0.8,"specimen_orig_ident","orig.ident",0
"14","CNP0000460_P02N",0,0.8,"specimen_orig_ident","orig.ident",0
"15","CNP0000460_P02N",4,0.8,"specimen_orig_ident","orig.ident",0.0118694362017804
"16","CNP0000460_P02N",0,0.8,"specimen_orig_ident","orig.ident",0
"17","CNP0000460_P02N",0,0.8,"specimen_orig_ident","orig.ident",0
"18","CNP0000460_P02N",0,0.8,"specimen_orig_ident","orig.ident",0
"0","CNP0000460_P02T",0,0.8,"specimen_orig_ident","orig.ident",0
"1","CNP0000460_P02T",1,0.8,"specimen_orig_ident","orig.ident",0.000312891113892365
"2","CNP0000460_P02T",3,0.8,"specimen_orig_ident","orig.ident",0.00104566050888811
"3","CNP0000460_P02T",0,0.8,"specimen_orig_ident","orig.ident",0
"4","CNP0000460_P02T",37,0.8,"specimen_orig_ident","orig.ident",0.0130927105449398
"5","CNP0000460_P02T",21,0.8,"specimen_orig_ident","orig.ident",0.00765585125774699
"6","CNP0000460_P02T",4,0.8,"specimen_orig_ident","orig.ident",0.00346320346320346
"7","CNP0000460_P02T",2,0.8,"specimen_orig_ident","orig.ident",0.00183150183150183
"8","CNP0000460_P02T",15,0.8,"specimen_orig_ident","orig.ident",0.0144927536231884
"9","CNP0000460_P02T",9,0.8,"specimen_orig_ident","orig.ident",0.00881488736532811
"10","CNP0000460_P02T",6,0.8,"specimen_orig_ident","orig.ident",0.00647948164146868
"11","CNP0000460_P02T",8,0.8,"specimen_orig_ident","orig.ident",0.0109439124487004
"12","CNP0000460_P02T",1,0.8,"specimen_orig_ident","orig.ident",0.00145560407569141
"13","CNP0000460_P02T",0,0.8,"specimen_orig_ident","orig.ident",0
"14","CNP0000460_P02T",6,0.8,"specimen_orig_ident","orig.ident",0.0106761565836299
"15","CNP0000460_P02T",8,0.8,"specimen_orig_ident","orig.ident",0.0237388724035608
"16","CNP0000460_P02T",1,0.8,"specimen_orig_ident","orig.ident",0.0034965034965035
"17","CNP0000460_P02T",0,0.8,"specimen_orig_ident","orig.ident",0
"18","CNP0000460_P02T",0,0.8,"specimen_orig_ident","orig.ident",0
"0","CNP0000460_P03N",12,0.8,"specimen_orig_ident","orig.ident",0.00287150035893754
"1","CNP0000460_P03N",31,0.8,"specimen_orig_ident","orig.ident",0.00969962453066333
"2","CNP0000460_P03N",2,0.8,"specimen_orig_ident","orig.ident",0.00069710700592541
"3","CNP0000460_P03N",11,0.8,"specimen_orig_ident","orig.ident",0.00388418079096045
"4","CNP0000460_P03N",31,0.8,"specimen_orig_ident","orig.ident",0.0109695682944091
"5","CNP0000460_P03N",0,0.8,"specimen_orig_ident","orig.ident",0
"6","CNP0000460_P03N",0,0.8,"specimen_orig_ident","orig.ident",0
"7","CNP0000460_P03N",3,0.8,"specimen_orig_ident","orig.ident",0.00274725274725275
"8","CNP0000460_P03N",7,0.8,"specimen_orig_ident","orig.ident",0.00676328502415459
"9","CNP0000460_P03N",2,0.8,"specimen_orig_ident","orig.ident",0.0019588638589618
"10","CNP0000460_P03N",0,0.8,"specimen_orig_ident","orig.ident",0
"11","CNP0000460_P03N",4,0.8,"specimen_orig_ident","orig.ident",0.00547195622435021
"12","CNP0000460_P03N",2,0.8,"specimen_orig_ident","orig.ident",0.00291120815138282
"13","CNP0000460_P03N",0,0.8,"specimen_orig_ident","orig.ident",0
"14","CNP0000460_P03N",2,0.8,"specimen_orig_ident","orig.ident",0.00355871886120996
"15","CNP0000460_P03N",3,0.8,"specimen_orig_ident","orig.ident",0.00890207715133531
"16","CNP0000460_P03N",0,0.8,"specimen_orig_ident","orig.ident",0
"17","CNP0000460_P03N",0,0.8,"specimen_orig_ident","orig.ident",0
"18","CNP0000460_P03N",0,0.8,"specimen_orig_ident","orig.ident",0
"0","CNP0000460_P03T",0,0.8,"specimen_orig_ident","orig.ident",0
"1","CNP0000460_P03T",3,0.8,"specimen_orig_ident","orig.ident",0.000938673341677096
"2","CNP0000460_P03T",1,0.8,"specimen_orig_ident","orig.ident",0.000348553502962705
"3","CNP0000460_P03T",0,0.8,"specimen_orig_ident","orig.ident",0
"4","CNP0000460_P03T",3,0.8,"specimen_orig_ident","orig.ident",0.00106157112526539
"5","CNP0000460_P03T",0,0.8,"specimen_orig_ident","orig.ident",0
"6","CNP0000460_P03T",0,0.8,"specimen_orig_ident","orig.ident",0
"7","CNP0000460_P03T",0,0.8,"specimen_orig_ident","orig.ident",0
"8","CNP0000460_P03T",0,0.8,"specimen_orig_ident","orig.ident",0
"9","CNP0000460_P03T",0,0.8,"specimen_orig_ident","orig.ident",0
"10","CNP0000460_P03T",0,0.8,"specimen_orig_ident","orig.ident",0
"11","CNP0000460_P03T",1,0.8,"specimen_orig_ident","orig.ident",0.00136798905608755
"12","CNP0000460_P03T",1,0.8,"specimen_orig_ident","orig.ident",0.00145560407569141
"13","CNP0000460_P03T",0,0.8,"specimen_orig_ident","orig.ident",0
"14","CNP0000460_P03T",0,0.8,"specimen_orig_ident","orig.ident",0
"15","CNP0000460_P03T",0,0.8,"specimen_orig_ident","orig.ident",0
"16","CNP0000460_P03T",0,0.8,"specimen_orig_ident","orig.ident",0
"17","CNP0000460_P03T",0,0.8,"specimen_orig_ident","orig.ident",0
"18","CNP0000460_P03T",0,0.8,"specimen_orig_ident","orig.ident",0
"0","CNP0000460_P04T",0,0.8,"specimen_orig_ident","orig.ident",0
"1","CNP0000460_P04T",0,0.8,"specimen_orig_ident","orig.ident",0
"2","CNP0000460_P04T",7,0.8,"specimen_orig_ident","orig.ident",0.00243987452073893
"3","CNP0000460_P04T",0,0.8,"specimen_orig_ident","orig.ident",0
"4","CNP0000460_P04T",9,0.8,"specimen_orig_ident","orig.ident",0.00318471337579618
"5","CNP0000460_P04T",12,0.8,"specimen_orig_ident","orig.ident",0.004374772147284
"6","CNP0000460_P04T",3,0.8,"specimen_orig_ident","orig.ident",0.0025974025974026
"7","CNP0000460_P04T",0,0.8,"specimen_orig_ident","orig.ident",0
"8","CNP0000460_P04T",13,0.8,"specimen_orig_ident","orig.ident",0.01256038647343
"9","CNP0000460_P04T",3,0.8,"specimen_orig_ident","orig.ident",0.0029382957884427
"10","CNP0000460_P04T",1,0.8,"specimen_orig_ident","orig.ident",0.00107991360691145
"11","CNP0000460_P04T",2,0.8,"specimen_orig_ident","orig.ident",0.0027359781121751
"12","CNP0000460_P04T",1,0.8,"specimen_orig_ident","orig.ident",0.00145560407569141
"13","CNP0000460_P04T",0,0.8,"specimen_orig_ident","orig.ident",0
"14","CNP0000460_P04T",1,0.8,"specimen_orig_ident","orig.ident",0.00177935943060498
"15","CNP0000460_P04T",4,0.8,"specimen_orig_ident","orig.ident",0.0118694362017804
"16","CNP0000460_P04T",0,0.8,"specimen_orig_ident","orig.ident",0
"17","CNP0000460_P04T",0,0.8,"specimen_orig_ident","orig.ident",0
"18","CNP0000460_P04T",0,0.8,"specimen_orig_ident","orig.ident",0
"0","CNP0000460_P05N",109,0.8,"specimen_orig_ident","orig.ident",0.026082794927016
"1","CNP0000460_P05N",98,0.8,"specimen_orig_ident","orig.ident",0.0306633291614518
"2","CNP0000460_P05N",0,0.8,"specimen_orig_ident","orig.ident",0
"3","CNP0000460_P05N",72,0.8,"specimen_orig_ident","orig.ident",0.0254237288135593
"4","CNP0000460_P05N",6,0.8,"specimen_orig_ident","orig.ident",0.00212314225053079
"5","CNP0000460_P05N",0,0.8,"specimen_orig_ident","orig.ident",0
"6","CNP0000460_P05N",0,0.8,"specimen_orig_ident","orig.ident",0
"7","CNP0000460_P05N",16,0.8,"specimen_orig_ident","orig.ident",0.0146520146520147
"8","CNP0000460_P05N",111,0.8,"specimen_orig_ident","orig.ident",0.107246376811594
"9","CNP0000460_P05N",26,0.8,"specimen_orig_ident","orig.ident",0.0254652301665034
"10","CNP0000460_P05N",0,0.8,"specimen_orig_ident","orig.ident",0
"11","CNP0000460_P05N",19,0.8,"specimen_orig_ident","orig.ident",0.0259917920656635
"12","CNP0000460_P05N",21,0.8,"specimen_orig_ident","orig.ident",0.0305676855895196
"13","CNP0000460_P05N",0,0.8,"specimen_orig_ident","orig.ident",0
"14","CNP0000460_P05N",1,0.8,"specimen_orig_ident","orig.ident",0.00177935943060498
"15","CNP0000460_P05N",13,0.8,"specimen_orig_ident","orig.ident",0.0385756676557863
"16","CNP0000460_P05N",0,0.8,"specimen_orig_ident","orig.ident",0
"17","CNP0000460_P05N",7,0.8,"specimen_orig_ident","orig.ident",0.025089605734767
"18","CNP0000460_P05N",0,0.8,"specimen_orig_ident","orig.ident",0
"0","CNP0000460_P05T",1,0.8,"specimen_orig_ident","orig.ident",0.000239291696578129
"1","CNP0000460_P05T",6,0.8,"specimen_orig_ident","orig.ident",0.00187734668335419
"2","CNP0000460_P05T",19,0.8,"specimen_orig_ident","orig.ident",0.00662251655629139
"3","CNP0000460_P05T",0,0.8,"specimen_orig_ident","orig.ident",0
"4","CNP0000460_P05T",91,0.8,"specimen_orig_ident","orig.ident",0.0322009907997169
"5","CNP0000460_P05T",52,0.8,"specimen_orig_ident","orig.ident",0.018957345971564
"6","CNP0000460_P05T",10,0.8,"specimen_orig_ident","orig.ident",0.00865800865800866
"7","CNP0000460_P05T",5,0.8,"specimen_orig_ident","orig.ident",0.00457875457875458
"8","CNP0000460_P05T",23,0.8,"specimen_orig_ident","orig.ident",0.0222222222222222
"9","CNP0000460_P05T",3,0.8,"specimen_orig_ident","orig.ident",0.0029382957884427
"10","CNP0000460_P05T",0,0.8,"specimen_orig_ident","orig.ident",0
"11","CNP0000460_P05T",7,0.8,"specimen_orig_ident","orig.ident",0.00957592339261286
"12","CNP0000460_P05T",0,0.8,"specimen_orig_ident","orig.ident",0
"13","CNP0000460_P05T",0,0.8,"specimen_orig_ident","orig.ident",0
"14","CNP0000460_P05T",5,0.8,"specimen_orig_ident","orig.ident",0.00889679715302491
"15","CNP0000460_P05T",6,0.8,"specimen_orig_ident","orig.ident",0.0178041543026706
"16","CNP0000460_P05T",0,0.8,"specimen_orig_ident","orig.ident",0
"17","CNP0000460_P05T",4,0.8,"specimen_orig_ident","orig.ident",0.014336917562724
"18","CNP0000460_P05T",0,0.8,"specimen_orig_ident","orig.ident",0
"0","CNP0000460_P06T",4,0.8,"specimen_orig_ident","orig.ident",0.000957166786312515
"1","CNP0000460_P06T",2,0.8,"specimen_orig_ident","orig.ident",0.000625782227784731
"2","CNP0000460_P06T",13,0.8,"specimen_orig_ident","orig.ident",0.00453119553851516
"3","CNP0000460_P06T",6,0.8,"specimen_orig_ident","orig.ident",0.00211864406779661
"4","CNP0000460_P06T",23,0.8,"specimen_orig_ident","orig.ident",0.00813871196036801
"5","CNP0000460_P06T",31,0.8,"specimen_orig_ident","orig.ident",0.011301494713817
"6","CNP0000460_P06T",7,0.8,"specimen_orig_ident","orig.ident",0.00606060606060606
"7","CNP0000460_P06T",1,0.8,"specimen_orig_ident","orig.ident",0.000915750915750916
"8","CNP0000460_P06T",6,0.8,"specimen_orig_ident","orig.ident",0.00579710144927536
"9","CNP0000460_P06T",10,0.8,"specimen_orig_ident","orig.ident",0.00979431929480901
"10","CNP0000460_P06T",1,0.8,"specimen_orig_ident","orig.ident",0.00107991360691145
"11","CNP0000460_P06T",8,0.8,"specimen_orig_ident","orig.ident",0.0109439124487004
"12","CNP0000460_P06T",1,0.8,"specimen_orig_ident","orig.ident",0.00145560407569141
"13","CNP0000460_P06T",0,0.8,"specimen_orig_ident","orig.ident",0
"14","CNP0000460_P06T",5,0.8,"specimen_orig_ident","orig.ident",0.00889679715302491
"15","CNP0000460_P06T",6,0.8,"specimen_orig_ident","orig.ident",0.0178041543026706
"16","CNP0000460_P06T",0,0.8,"specimen_orig_ident","orig.ident",0
"17","CNP0000460_P06T",0,0.8,"specimen_orig_ident","orig.ident",0
"18","CNP0000460_P06T",0,0.8,"specimen_orig_ident","orig.ident",0
"0","CNP0000460_P07N",95,0.8,"specimen_orig_ident","orig.ident",0.0227327111749222
"1","CNP0000460_P07N",113,0.8,"specimen_orig_ident","orig.ident",0.0353566958698373
"2","CNP0000460_P07N",0,0.8,"specimen_orig_ident","orig.ident",0
"3","CNP0000460_P07N",44,0.8,"specimen_orig_ident","orig.ident",0.0155367231638418
"4","CNP0000460_P07N",34,0.8,"specimen_orig_ident","orig.ident",0.0120311394196745
"5","CNP0000460_P07N",0,0.8,"specimen_orig_ident","orig.ident",0
"6","CNP0000460_P07N",0,0.8,"specimen_orig_ident","orig.ident",0
"7","CNP0000460_P07N",7,0.8,"specimen_orig_ident","orig.ident",0.00641025641025641
"8","CNP0000460_P07N",21,0.8,"specimen_orig_ident","orig.ident",0.0202898550724638
"9","CNP0000460_P07N",11,0.8,"specimen_orig_ident","orig.ident",0.0107737512242899
"10","CNP0000460_P07N",0,0.8,"specimen_orig_ident","orig.ident",0
"11","CNP0000460_P07N",8,0.8,"specimen_orig_ident","orig.ident",0.0109439124487004
"12","CNP0000460_P07N",4,0.8,"specimen_orig_ident","orig.ident",0.00582241630276565
"13","CNP0000460_P07N",0,0.8,"specimen_orig_ident","orig.ident",0
"14","CNP0000460_P07N",1,0.8,"specimen_orig_ident","orig.ident",0.00177935943060498
"15","CNP0000460_P07N",2,0.8,"specimen_orig_ident","orig.ident",0.00593471810089021
"16","CNP0000460_P07N",0,0.8,"specimen_orig_ident","orig.ident",0
"17","CNP0000460_P07N",1,0.8,"specimen_orig_ident","orig.ident",0.003584229390681
"18","CNP0000460_P07N",1,0.8,"specimen_orig_ident","orig.ident",0.00483091787439614
"0","CNP0000460_P07T",5,0.8,"specimen_orig_ident","orig.ident",0.00119645848289064
"1","CNP0000460_P07T",6,0.8,"specimen_orig_ident","orig.ident",0.00187734668335419
"2","CNP0000460_P07T",48,0.8,"specimen_orig_ident","orig.ident",0.0167305681422098
"3","CNP0000460_P07T",5,0.8,"specimen_orig_ident","orig.ident",0.00176553672316384
"4","CNP0000460_P07T",67,0.8,"specimen_orig_ident","orig.ident",0.0237084217975938
"5","CNP0000460_P07T",127,0.8,"specimen_orig_ident","orig.ident",0.046299671892089
"6","CNP0000460_P07T",33,0.8,"specimen_orig_ident","orig.ident",0.0285714285714286
"7","CNP0000460_P07T",0,0.8,"specimen_orig_ident","orig.ident",0
"8","CNP0000460_P07T",8,0.8,"specimen_orig_ident","orig.ident",0.00772946859903382
"9","CNP0000460_P07T",7,0.8,"specimen_orig_ident","orig.ident",0.00685602350636631
"10","CNP0000460_P07T",5,0.8,"specimen_orig_ident","orig.ident",0.00539956803455724
"11","CNP0000460_P07T",14,0.8,"specimen_orig_ident","orig.ident",0.0191518467852257
"12","CNP0000460_P07T",0,0.8,"specimen_orig_ident","orig.ident",0
"13","CNP0000460_P07T",0,0.8,"specimen_orig_ident","orig.ident",0
"14","CNP0000460_P07T",5,0.8,"specimen_orig_ident","orig.ident",0.00889679715302491
"15","CNP0000460_P07T",6,0.8,"specimen_orig_ident","orig.ident",0.0178041543026706
"16","CNP0000460_P07T",1,0.8,"specimen_orig_ident","orig.ident",0.0034965034965035
"17","CNP0000460_P07T",7,0.8,"specimen_orig_ident","orig.ident",0.025089605734767
"18","CNP0000460_P07T",0,0.8,"specimen_orig_ident","orig.ident",0
"0","GSE326225_BC1",0,0.8,"specimen_orig_ident","orig.ident",0
"1","GSE326225_BC1",0,0.8,"specimen_orig_ident","orig.ident",0
"2","GSE326225_BC1",0,0.8,"specimen_orig_ident","orig.ident",0
"3","GSE326225_BC1",2,0.8,"specimen_orig_ident","orig.ident",0.000706214689265537
"4","GSE326225_BC1",2,0.8,"specimen_orig_ident","orig.ident",0.000707714083510262
"5","GSE326225_BC1",32,0.8,"specimen_orig_ident","orig.ident",0.011666059059424
"6","GSE326225_BC1",12,0.8,"specimen_orig_ident","orig.ident",0.0103896103896104
"7","GSE326225_BC1",7,0.8,"specimen_orig_ident","orig.ident",0.00641025641025641
"8","GSE326225_BC1",99,0.8,"specimen_orig_ident","orig.ident",0.0956521739130435
"9","GSE326225_BC1",53,0.8,"specimen_orig_ident","orig.ident",0.0519098922624878
"10","GSE326225_BC1",66,0.8,"specimen_orig_ident","orig.ident",0.0712742980561555
"11","GSE326225_BC1",19,0.8,"specimen_orig_ident","orig.ident",0.0259917920656635
"12","GSE326225_BC1",157,0.8,"specimen_orig_ident","orig.ident",0.228529839883552
"13","GSE326225_BC1",0,0.8,"specimen_orig_ident","orig.ident",0
"14","GSE326225_BC1",14,0.8,"specimen_orig_ident","orig.ident",0.0249110320284698
"15","GSE326225_BC1",32,0.8,"specimen_orig_ident","orig.ident",0.0949554896142433
"16","GSE326225_BC1",0,0.8,"specimen_orig_ident","orig.ident",0
"17","GSE326225_BC1",28,0.8,"specimen_orig_ident","orig.ident",0.100358422939068
"18","GSE326225_BC1",0,0.8,"specimen_orig_ident","orig.ident",0
"0","GSE326225_BC2",0,0.8,"specimen_orig_ident","orig.ident",0
"1","GSE326225_BC2",0,0.8,"specimen_orig_ident","orig.ident",0
"2","GSE326225_BC2",3,0.8,"specimen_orig_ident","orig.ident",0.00104566050888811
"3","GSE326225_BC2",0,0.8,"specimen_orig_ident","orig.ident",0
"4","GSE326225_BC2",9,0.8,"specimen_orig_ident","orig.ident",0.00318471337579618
"5","GSE326225_BC2",14,0.8,"specimen_orig_ident","orig.ident",0.00510390083849799
"6","GSE326225_BC2",1,0.8,"specimen_orig_ident","orig.ident",0.000865800865800866
"7","GSE326225_BC2",1,0.8,"specimen_orig_ident","orig.ident",0.000915750915750916
"8","GSE326225_BC2",3,0.8,"specimen_orig_ident","orig.ident",0.00289855072463768
"9","GSE326225_BC2",0,0.8,"specimen_orig_ident","orig.ident",0
"10","GSE326225_BC2",0,0.8,"specimen_orig_ident","orig.ident",0
"11","GSE326225_BC2",2,0.8,"specimen_orig_ident","orig.ident",0.0027359781121751
"12","GSE326225_BC2",0,0.8,"specimen_orig_ident","orig.ident",0
"13","GSE326225_BC2",0,0.8,"specimen_orig_ident","orig.ident",0
"14","GSE326225_BC2",2,0.8,"specimen_orig_ident","orig.ident",0.00355871886120996
"15","GSE326225_BC2",0,0.8,"specimen_orig_ident","orig.ident",0
"16","GSE326225_BC2",0,0.8,"specimen_orig_ident","orig.ident",0
"17","GSE326225_BC2",0,0.8,"specimen_orig_ident","orig.ident",0
"18","GSE326225_BC2",0,0.8,"specimen_orig_ident","orig.ident",0
"0","GSE326225_BC3",0,0.8,"specimen_orig_ident","orig.ident",0
"1","GSE326225_BC3",1,0.8,"specimen_orig_ident","orig.ident",0.000312891113892365
"2","GSE326225_BC3",1,0.8,"specimen_orig_ident","orig.ident",0.000348553502962705
"3","GSE326225_BC3",0,0.8,"specimen_orig_ident","orig.ident",0
"4","GSE326225_BC3",55,0.8,"specimen_orig_ident","orig.ident",0.0194621372965322
"5","GSE326225_BC3",30,0.8,"specimen_orig_ident","orig.ident",0.01093693036821
"6","GSE326225_BC3",5,0.8,"specimen_orig_ident","orig.ident",0.00432900432900433
"7","GSE326225_BC3",7,0.8,"specimen_orig_ident","orig.ident",0.00641025641025641
"8","GSE326225_BC3",17,0.8,"specimen_orig_ident","orig.ident",0.0164251207729469
"9","GSE326225_BC3",1,0.8,"specimen_orig_ident","orig.ident",0.000979431929480901
"10","GSE326225_BC3",6,0.8,"specimen_orig_ident","orig.ident",0.00647948164146868
"11","GSE326225_BC3",5,0.8,"specimen_orig_ident","orig.ident",0.00683994528043776
"12","GSE326225_BC3",2,0.8,"specimen_orig_ident","orig.ident",0.00291120815138282
"13","GSE326225_BC3",0,0.8,"specimen_orig_ident","orig.ident",0
"14","GSE326225_BC3",13,0.8,"specimen_orig_ident","orig.ident",0.0231316725978648
"15","GSE326225_BC3",3,0.8,"specimen_orig_ident","orig.ident",0.00890207715133531
"16","GSE326225_BC3",0,0.8,"specimen_orig_ident","orig.ident",0
"17","GSE326225_BC3",10,0.8,"specimen_orig_ident","orig.ident",0.03584229390681
"18","GSE326225_BC3",0,0.8,"specimen_orig_ident","orig.ident",0
"0","GSE326225_BC4",0,0.8,"specimen_orig_ident","orig.ident",0
"1","GSE326225_BC4",0,0.8,"specimen_orig_ident","orig.ident",0
"2","GSE326225_BC4",0,0.8,"specimen_orig_ident","orig.ident",0
"3","GSE326225_BC4",0,0.8,"specimen_orig_ident","orig.ident",0
"4","GSE326225_BC4",3,0.8,"specimen_orig_ident","orig.ident",0.00106157112526539
"5","GSE326225_BC4",4,0.8,"specimen_orig_ident","orig.ident",0.001458257382428
"6","GSE326225_BC4",1,0.8,"specimen_orig_ident","orig.ident",0.000865800865800866
"7","GSE326225_BC4",2,0.8,"specimen_orig_ident","orig.ident",0.00183150183150183
"8","GSE326225_BC4",23,0.8,"specimen_orig_ident","orig.ident",0.0222222222222222
"9","GSE326225_BC4",8,0.8,"specimen_orig_ident","orig.ident",0.00783545543584721
"10","GSE326225_BC4",8,0.8,"specimen_orig_ident","orig.ident",0.00863930885529158
"11","GSE326225_BC4",3,0.8,"specimen_orig_ident","orig.ident",0.00410396716826265
"12","GSE326225_BC4",8,0.8,"specimen_orig_ident","orig.ident",0.0116448326055313
"13","GSE326225_BC4",0,0.8,"specimen_orig_ident","orig.ident",0
"14","GSE326225_BC4",1,0.8,"specimen_orig_ident","orig.ident",0.00177935943060498
"15","GSE326225_BC4",3,0.8,"specimen_orig_ident","orig.ident",0.00890207715133531
"16","GSE326225_BC4",0,0.8,"specimen_orig_ident","orig.ident",0
"17","GSE326225_BC4",9,0.8,"specimen_orig_ident","orig.ident",0.032258064516129
"18","GSE326225_BC4",0,0.8,"specimen_orig_ident","orig.ident",0
"0","GSE326225_BC5",0,0.8,"specimen_orig_ident","orig.ident",0
"1","GSE326225_BC5",0,0.8,"specimen_orig_ident","orig.ident",0
"2","GSE326225_BC5",0,0.8,"specimen_orig_ident","orig.ident",0
"3","GSE326225_BC5",0,0.8,"specimen_orig_ident","orig.ident",0
"4","GSE326225_BC5",0,0.8,"specimen_orig_ident","orig.ident",0
"5","GSE326225_BC5",9,0.8,"specimen_orig_ident","orig.ident",0.003281079110463
"6","GSE326225_BC5",3,0.8,"specimen_orig_ident","orig.ident",0.0025974025974026
"7","GSE326225_BC5",0,0.8,"specimen_orig_ident","orig.ident",0
"8","GSE326225_BC5",11,0.8,"specimen_orig_ident","orig.ident",0.0106280193236715
"9","GSE326225_BC5",9,0.8,"specimen_orig_ident","orig.ident",0.00881488736532811
"10","GSE326225_BC5",0,0.8,"specimen_orig_ident","orig.ident",0
"11","GSE326225_BC5",3,0.8,"specimen_orig_ident","orig.ident",0.00410396716826265
"12","GSE326225_BC5",61,0.8,"specimen_orig_ident","orig.ident",0.0887918486171761
"13","GSE326225_BC5",0,0.8,"specimen_orig_ident","orig.ident",0
"14","GSE326225_BC5",1,0.8,"specimen_orig_ident","orig.ident",0.00177935943060498
"15","GSE326225_BC5",4,0.8,"specimen_orig_ident","orig.ident",0.0118694362017804
"16","GSE326225_BC5",0,0.8,"specimen_orig_ident","orig.ident",0
"17","GSE326225_BC5",3,0.8,"specimen_orig_ident","orig.ident",0.010752688172043
"18","GSE326225_BC5",0,0.8,"specimen_orig_ident","orig.ident",0
"0","GSE326225_BC6",0,0.8,"specimen_orig_ident","orig.ident",0
"1","GSE326225_BC6",1,0.8,"specimen_orig_ident","orig.ident",0.000312891113892365
"2","GSE326225_BC6",4,0.8,"specimen_orig_ident","orig.ident",0.00139421401185082
"3","GSE326225_BC6",0,0.8,"specimen_orig_ident","orig.ident",0
"4","GSE326225_BC6",12,0.8,"specimen_orig_ident","orig.ident",0.00424628450106157
"5","GSE326225_BC6",12,0.8,"specimen_orig_ident","orig.ident",0.004374772147284
"6","GSE326225_BC6",3,0.8,"specimen_orig_ident","orig.ident",0.0025974025974026
"7","GSE326225_BC6",4,0.8,"specimen_orig_ident","orig.ident",0.00366300366300366
"8","GSE326225_BC6",0,0.8,"specimen_orig_ident","orig.ident",0
"9","GSE326225_BC6",0,0.8,"specimen_orig_ident","orig.ident",0
"10","GSE326225_BC6",1,0.8,"specimen_orig_ident","orig.ident",0.00107991360691145
"11","GSE326225_BC6",1,0.8,"specimen_orig_ident","orig.ident",0.00136798905608755
"12","GSE326225_BC6",3,0.8,"specimen_orig_ident","orig.ident",0.00436681222707424
"13","GSE326225_BC6",0,0.8,"specimen_orig_ident","orig.ident",0
"14","GSE326225_BC6",3,0.8,"specimen_orig_ident","orig.ident",0.00533807829181495
"15","GSE326225_BC6",1,0.8,"specimen_orig_ident","orig.ident",0.0029673590504451
"16","GSE326225_BC6",1,0.8,"specimen_orig_ident","orig.ident",0.0034965034965035
"17","GSE326225_BC6",0,0.8,"specimen_orig_ident","orig.ident",0
"18","GSE326225_BC6",0,0.8,"specimen_orig_ident","orig.ident",0
"0","GSE326225_BC7",0,0.8,"specimen_orig_ident","orig.ident",0
"1","GSE326225_BC7",26,0.8,"specimen_orig_ident","orig.ident",0.0081351689612015
"2","GSE326225_BC7",76,0.8,"specimen_orig_ident","orig.ident",0.0264900662251656
"3","GSE326225_BC7",23,0.8,"specimen_orig_ident","orig.ident",0.00812146892655367
"4","GSE326225_BC7",129,0.8,"specimen_orig_ident","orig.ident",0.0456475583864119
"5","GSE326225_BC7",73,0.8,"specimen_orig_ident","orig.ident",0.026613197229311
"6","GSE326225_BC7",26,0.8,"specimen_orig_ident","orig.ident",0.0225108225108225
"7","GSE326225_BC7",54,0.8,"specimen_orig_ident","orig.ident",0.0494505494505494
"8","GSE326225_BC7",1,0.8,"specimen_orig_ident","orig.ident",0.000966183574879227
"9","GSE326225_BC7",7,0.8,"specimen_orig_ident","orig.ident",0.00685602350636631
"10","GSE326225_BC7",10,0.8,"specimen_orig_ident","orig.ident",0.0107991360691145
"11","GSE326225_BC7",15,0.8,"specimen_orig_ident","orig.ident",0.0205198358413133
"12","GSE326225_BC7",6,0.8,"specimen_orig_ident","orig.ident",0.00873362445414847
"13","GSE326225_BC7",0,0.8,"specimen_orig_ident","orig.ident",0
