"cluster","group","proportion_within_cluster"
"1","GSE326225_BC6",0.0138364779874214
"10","GSE326225_BC6",0.00245499181669394
"11","GSE326225_BC6",0.015748031496063
"12","GSE326225_BC6",0.00102774922918808
"13","GSE326225_BC6",0.00975609756097561
"14","GSE326225_BC6",0.00126262626262626
"15","GSE326225_BC6",0.00935828877005348
"16","GSE326225_BC6",0.0121457489878543
"17","GSE326225_BC6",0.0305010893246187
"18","GSE326225_BC6",0.0130718954248366
"19","GSE326225_BC6",0.0261194029850746
"2","GSE326225_BC6",0.00355618776671408
"20","GSE326225_BC6",0.0378151260504202
"3","GSE326225_BC6",0.0141911069063387
"4","GSE326225_BC6",0.00161746866154468
"5","GSE326225_BC6",0.0290365156181258
"6","GSE326225_BC6",0.0122123062470643
"7","GSE326225_BC6",0.072225869993434
"8","GSE326225_BC6",0.0418118466898955
"9","GSE326225_BC6",0.00386996904024768
"0","GSE326225_BC7",0.000197472353870458
"1","GSE326225_BC7",0.00272536687631027
"14","GSE326225_BC7",0.00126262626262626
"17","GSE326225_BC7",0.00435729847494553
"18","GSE326225_BC7",0.0108932461873638
"19","GSE326225_BC7",0.00373134328358209
"2","GSE326225_BC7",0.00142247510668563
"20","GSE326225_BC7",0.00840336134453781
"3","GSE326225_BC7",0.00283822138126774
"4","GSE326225_BC7",0.00121310149615851
"5","GSE326225_BC7",0.00351957765068192
"7","GSE326225_BC7",0.0072225869993434
"1","GSE326225_BC8",0.000838574423480084
"11","GSE326225_BC8",0.00885826771653543
"18","GSE326225_BC8",0.0065359477124183
"19","GSE326225_BC8",0.00373134328358209
"2","GSE326225_BC8",0.000237079184447606
"20","GSE326225_BC8",0.00420168067226891
"3","GSE326225_BC8",0.00252286345001577
"5","GSE326225_BC8",0.00263968323801144
"7","GSE326225_BC8",0.00525279054497702
"8","GSE326225_BC8",0.000696864111498258
"0","HRA003620_BC-01",0.00355450236966825
"1","HRA003620_BC-01",0.00628930817610063
"10","HRA003620_BC-01",0.0204582651391162
"11","HRA003620_BC-01",0.0127952755905512
"12","HRA003620_BC-01",0.0298047276464543
"13","HRA003620_BC-01",0.00365853658536585
"14","HRA003620_BC-01",0.00757575757575758
"15","HRA003620_BC-01",0.0053475935828877
"16","HRA003620_BC-01",0.0067476383265857
"17","HRA003620_BC-01",0.0196078431372549
"18","HRA003620_BC-01",0.0196078431372549
"19","HRA003620_BC-01",0.00373134328358209
"2","HRA003620_BC-01",0.00118539592223803
"3","HRA003620_BC-01",0.00851466414380322
"5","HRA003620_BC-01",0.00527936647602288
"7","HRA003620_BC-01",0.00525279054497702
"8","HRA003620_BC-01",0.00348432055749129
"9","HRA003620_BC-01",0.00696594427244582
"0","HRA003620_BC-04",0.0213270142180095
"1","HRA003620_BC-04",0.0442348008385744
"10","HRA003620_BC-04",0.0327332242225859
"11","HRA003620_BC-04",0.00590551181102362
"12","HRA003620_BC-04",0.0369989722507708
"13","HRA003620_BC-04",0.0902439024390244
"14","HRA003620_BC-04",0.0138888888888889
"15","HRA003620_BC-04",0.0427807486631016
